encoder_input,decoder_input,decoder_output
"['<ja>', '▁日本', '国内', 'での', 'オリンピック', '[MASK]', '[MASK]', '、', '東京', 'と', '長', '野', '、', 'あ', 'ともう', '1', 'つ', 'はどこですか', '?', '▁', '</s>', '▁日本', '国内', 'での', 'オリンピック', '[MASK]', '[MASK]', '、', '札', '幌', 'と', '長', '野', '、', 'あ', 'ともう']","['<ja>', '▁日本', '国内', 'での', 'オリンピック', '開催', 'は', '、', '東京', 'と', '長', '野', '、', 'あ', 'ともう', '1', 'つ', 'はどこですか', '?', '▁', '</s>', '▁日本', '国内', 'での', 'オリンピック', '開催', 'は', '、', '札', '幌', 'と', '長', '野', '、', 'あ', 'ともう']","['▁日本', '国内', 'での', 'オリンピック', '開催', 'は', '、', '東京', 'と', '長', '野', '、', 'あ', 'ともう', '1', 'つ', 'はどこですか', '?', '▁', '</s>', '▁日本', '国内', 'での', 'オリンピック', '開催', 'は', '、', '札', '幌', 'と', '長', '野', '、', 'あ', 'ともう', '<ja>']"
"['<ja>', '▁プ', 'ラス', 'チ', '[MASK]', '製', 'ばね', 'と', '金属', 'ばね', 'では', '、', 'どちらが', '錆', 'び', 'やす', 'いの', '?', '[MASK]', '[MASK]', '▁プ', 'ラス', 'チ', '[MASK]', '製', 'ばね', 'と', '金属', 'ばね', 'では', '、', 'どちらが', '成', '形', 'に', '手']","['<ja>', '▁プ', 'ラス', 'チ', 'ック', '製', 'ばね', 'と', '金属', 'ばね', 'では', '、', 'どちらが', '錆', 'び', 'やす', 'いの', '?', '▁', '</s>', '▁プ', 'ラス', 'チ', 'ック', '製', 'ばね', 'と', '金属', 'ばね', 'では', '、', 'どちらが', '成', '形', 'に', '手']","['▁プ', 'ラス', 'チ', 'ック', '製', 'ばね', 'と', '金属', 'ばね', 'では', '、', 'どちらが', '錆', 'び', 'やす', 'いの', '?', '▁', '</s>', '▁プ', 'ラス', 'チ', 'ック', '製', 'ばね', 'と', '金属', 'ばね', 'では', '、', 'どちらが', '成', '形', 'に', '手', '<ja>']"
"['<ja>', '▁宮崎', 'が', '大学', '時代', '、', '収', '集', 'していた', '軍事', '関係', 'の', '書', '籍', 'を', '全', 'て', '捨', 'て', '[MASK]', 'どういう', '議', '論', 'に', '接', 'して', 'からですか', '?', '▁', '</s>', '▁', '[MASK]', '中', '[MASK]', '者', 'や']","['<ja>', '▁宮崎', 'が', '大学', '時代', '、', '収', '集', 'していた', '軍事', '関係', 'の', '書', '籍', 'を', '全', 'て', '捨', 'て', 'たのは', 'どういう', '議', '論', 'に', '接', 'して', 'からですか', '?', '▁', '</s>', '▁', '作品', '中', '侵略', '者', 'や']","['▁宮崎', 'が', '大学', '時代', '、', '収', '集', 'していた', '軍事', '関係', 'の', '書', '籍', 'を', '全', 'て', '捨', 'て', 'たのは', 'どういう', '議', '論', 'に', '接', 'して', 'からですか', '?', '▁', '</s>', '▁', '作品', '中', '侵略', '者', 'や', '<ja>']"
"['<ja>', '</s>', '▁第一', '世', '代の', '近代', '品種', 'は', '、', 'どのような', '場所', 'で', '特に', '収', '[MASK]', '性', 'が低', 'いの', '?', '▁', '</s>', '▁第二', '世', '代の', '近代', '品種', 'に', '付', '与', 'されている', '特性', 'は何', '?', '▁', '</s>', '▁']","['<ja>', '</s>', '▁第一', '世', '代の', '近代', '品種', 'は', '、', 'どのような', '場所', 'で', '特に', '収', '量', '性', 'が低', 'いの', '?', '▁', '</s>', '▁第二', '世', '代の', '近代', '品種', 'に', '付', '与', 'されている', '特性', 'は何', '?', '▁', '</s>', '▁']","['</s>', '▁第一', '世', '代の', '近代', '品種', 'は', '、', 'どのような', '場所', 'で', '特に', '収', '量', '性', 'が低', 'いの', '?', '▁', '</s>', '▁第二', '世', '代の', '近代', '品種', 'に', '付', '与', 'されている', '特性', 'は何', '?', '▁', '</s>', '▁', '<ja>']"
"['<ja>', '▁', '六', '番', '池', 'と', '東', '野', '溜', '池', 'の', 'それ', 'ぞ', '[MASK]', 'の', '源', '[MASK]', 'から', '発', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '地点', 'で', '合', '[MASK]', 'していたの', '?', '▁', '[MASK]', '▁', '逆', '川', 'と', '桜']","['<ja>', '▁', '六', '番', '池', 'と', '東', '野', '溜', '池', 'の', 'それ', 'ぞ', 'れ', 'の', '源', '流', 'から', '発', 'した', '流', 'れ', 'はどの', '地点', 'で', '合', '流', 'していたの', '?', '▁', '</s>', '▁', '逆', '川', 'と', '桜']","['▁', '六', '番', '池', 'と', '東', '野', '溜', '池', 'の', 'それ', 'ぞ', 'れ', 'の', '源', '流', 'から', '発', 'した', '流', 'れ', 'はどの', '地点', 'で', '合', '流', 'していたの', '?', '▁', '</s>', '▁', '逆', '川', 'と', '桜', '<ja>']"
"['<ja>', '▁日本', '住', '血', '吸', '虫', 'の', '発見', '[MASK]', '?', '▁', '</s>', '▁『', '山', '梨', '[MASK]', 'に', '於', 'ける', '一', '[MASK]', '肝脾', '肥', '大', 'の原因', 'に就', '[MASK]', '』', 'の', '[MASK]', '論', '会', 'に参加', 'した', '[MASK]', '崎']","['<ja>', '▁日本', '住', '血', '吸', '虫', 'の', '発見', '者は誰', '?', '▁', '</s>', '▁『', '山', '梨', '県', 'に', '於', 'ける', '一', '種の', '肝脾', '肥', '大', 'の原因', 'に就', 'て', '』', 'の', '討', '論', '会', 'に参加', 'した', '長', '崎']","['▁日本', '住', '血', '吸', '虫', 'の', '発見', '者は誰', '?', '▁', '</s>', '▁『', '山', '梨', '県', 'に', '於', 'ける', '一', '種の', '肝脾', '肥', '大', 'の原因', 'に就', 'て', '』', 'の', '討', '論', '会', 'に参加', 'した', '長', '崎', '<ja>']"
"['<ja>', '▁サ', 'ラ', 'ディ', 'ンが', '[MASK]', 'から', '離', 'れ', '、', '独立', '[MASK]', '、', '彼', 'が何', '歳', 'だった', '時', 'なの', '?', '▁', '</s>', '▁サ', 'ラ', 'ディ', 'ンが', '[MASK]', 'ール', 'ッ', 'ディ', 'ーン', '・', 'マ', 'フ', 'ム', 'ード']","['<ja>', '▁サ', 'ラ', 'ディ', 'ンが', '父親', 'から', '離', 'れ', '、', '独立', 'したのは', '、', '彼', 'が何', '歳', 'だった', '時', 'なの', '?', '▁', '</s>', '▁サ', 'ラ', 'ディ', 'ンが', 'ヌ', 'ール', 'ッ', 'ディ', 'ーン', '・', 'マ', 'フ', 'ム', 'ード']","['▁サ', 'ラ', 'ディ', 'ンが', '父親', 'から', '離', 'れ', '、', '独立', 'したのは', '、', '彼', 'が何', '歳', 'だった', '時', 'なの', '?', '▁', '</s>', '▁サ', 'ラ', 'ディ', 'ンが', 'ヌ', 'ール', 'ッ', 'ディ', 'ーン', '・', 'マ', 'フ', 'ム', 'ード', '<ja>']"
"['<ja>', '▁ピ', '[MASK]', 'タ', 'ール', 'ーの', '虐殺', 'のこと', '[MASK]', 'す', '別', '称', 'には', '、', 'マン', 'チェ', 'スター', '虐殺', '[MASK]', 'と何', 'があるか', '?', '▁', '</s>', '▁ピ', '[MASK]', 'タ', 'ール', '[MASK]', '虐殺', '[MASK]', 'と同じ', '[MASK]', 'のこと', '[MASK]', 'す']","['<ja>', '▁ピ', 'ー', 'タ', 'ール', 'ーの', '虐殺', 'のこと', 'を指', 'す', '別', '称', 'には', '、', 'マン', 'チェ', 'スター', '虐殺', '事件', 'と何', 'があるか', '?', '▁', '</s>', '▁ピ', 'ー', 'タ', 'ール', 'ー', '虐殺', '事件', 'と同じ', '事件', 'のこと', 'を指', 'す']","['▁ピ', 'ー', 'タ', 'ール', 'ーの', '虐殺', 'のこと', 'を指', 'す', '別', '称', 'には', '、', 'マン', 'チェ', 'スター', '虐殺', '事件', 'と何', 'があるか', '?', '▁', '</s>', '▁ピ', 'ー', 'タ', 'ール', 'ー', '虐殺', '事件', 'と同じ', '事件', 'のこと', 'を指', 'す', '<ja>']"
"['<ja>', '▁', '評', '議', 'の', '体', '験', '談', '[MASK]', '本', 'を', '出版', '[MASK]', '[MASK]', '行', '為', 'の', '根', '拠', 'になる', '法', '[MASK]', 'は何ですか', '?', '▁', '</s>', '▁オー', 'ストラリア', 'で', '審', '理', '終', '了', '後', '、', '陪']","['<ja>', '▁', '評', '議', 'の', '体', '験', '談', 'などの', '本', 'を', '出版', 'する', 'などの', '行', '為', 'の', '根', '拠', 'になる', '法', '条', 'は何ですか', '?', '▁', '</s>', '▁オー', 'ストラリア', 'で', '審', '理', '終', '了', '後', '、', '陪']","['▁', '評', '議', 'の', '体', '験', '談', 'などの', '本', 'を', '出版', 'する', 'などの', '行', '為', 'の', '根', '拠', 'になる', '法', '条', 'は何ですか', '?', '▁', '</s>', '▁オー', 'ストラリア', 'で', '審', '理', '終', '了', '後', '、', '陪', '<ja>']"
"['<ja>', '▁ク', 'ラ', 'ウス', '[MASK]', 'フォン', '[MASK]', 'シュタ', 'ウ', 'フェ', 'ンベルク', 'と', 'ニ', 'ナ', 'の間', '、', '何人の', '子供', 'が', 'いましたか', '。', '▁', '</s>', '▁ベ', 'ルト', 'ルト', '、', 'ハイ', 'メ', 'ラン', '、', 'フラン', 'ツ', '=', 'ルート', '[MASK]']","['<ja>', '▁ク', 'ラ', 'ウス', '・', 'フォン', '・', 'シュタ', 'ウ', 'フェ', 'ンベルク', 'と', 'ニ', 'ナ', 'の間', '、', '何人の', '子供', 'が', 'いましたか', '。', '▁', '</s>', '▁ベ', 'ルト', 'ルト', '、', 'ハイ', 'メ', 'ラン', '、', 'フラン', 'ツ', '=', 'ルート', 'ヴィ']","['▁ク', 'ラ', 'ウス', '・', 'フォン', '・', 'シュタ', 'ウ', 'フェ', 'ンベルク', 'と', 'ニ', 'ナ', 'の間', '、', '何人の', '子供', 'が', 'いましたか', '。', '▁', '</s>', '▁ベ', 'ルト', 'ルト', '、', 'ハイ', 'メ', 'ラン', '、', 'フラン', 'ツ', '=', 'ルート', 'ヴィ', '<ja>']"
"['<ja>', 'があるの', '?', '▁', '</s>', '▁中', '米', '共同', '市', '[MASK]', 'を発', '足', 'させた', '5', '[MASK]', '国は', '、', '産業', 'を', 'どの', '業', '種', '[MASK]', '生産', 'と', '輸出', '[MASK]', '特', '化', 'させ', 'ていましたか', '?', '▁', '</s>', '▁中', '米']","['<ja>', 'があるの', '?', '▁', '</s>', '▁中', '米', '共同', '市', '場', 'を発', '足', 'させた', '5', 'か', '国は', '、', '産業', 'を', 'どの', '業', '種', 'からの', '生産', 'と', '輸出', 'に', '特', '化', 'させ', 'ていましたか', '?', '▁', '</s>', '▁中', '米']","['があるの', '?', '▁', '</s>', '▁中', '米', '共同', '市', '場', 'を発', '足', 'させた', '5', 'か', '国は', '、', '産業', 'を', 'どの', '業', '種', 'からの', '生産', 'と', '輸出', 'に', '特', '化', 'させ', 'ていましたか', '?', '▁', '</s>', '▁中', '米', '<ja>']"
"['<ja>', '▁英', '西', '戦争は', '[MASK]', 'スペイン', '王国', '[MASK]', '間の', '戦争', 'であるの', '?', '▁', '</s>', '▁英', '西', '戦争は', '[MASK]', '何年', 'から始ま', 'りましたか', '?', '▁', '</s>', '▁英', '西', '戦争', 'では', '[MASK]', 'ヘ', 'レン', 'ハ', 'ウ', 'ゼン', '同盟', 'とどの']","['<ja>', '▁英', '西', '戦争は', '、', 'スペイン', '王国', 'とどの国の', '間の', '戦争', 'であるの', '?', '▁', '</s>', '▁英', '西', '戦争は', '、', '何年', 'から始ま', 'りましたか', '?', '▁', '</s>', '▁英', '西', '戦争', 'では', '、', 'ヘ', 'レン', 'ハ', 'ウ', 'ゼン', '同盟', 'とどの']","['▁英', '西', '戦争は', '、', 'スペイン', '王国', 'とどの国の', '間の', '戦争', 'であるの', '?', '▁', '</s>', '▁英', '西', '戦争は', '、', '何年', 'から始ま', 'りましたか', '?', '▁', '</s>', '▁英', '西', '戦争', 'では', '、', 'ヘ', 'レン', 'ハ', 'ウ', 'ゼン', '同盟', 'とどの', '<ja>']"
"['<ja>', '▁バ', 'コ', 'ール', 'と', 'ロ', '[MASK]', '[MASK]', 'は何年に', '[MASK]', '婚', 'したか', '。', '▁', '</s>', '▁バ', 'コ', 'ールの', '自', '叙', '伝', 'によると', '、', 'ロ', '[MASK]', '[MASK]', 'との', '[MASK]', '婚', 'の原因', 'は何でしたか', '。', '▁', '</s>', '▁バ', 'コ']","['<ja>', '▁バ', 'コ', 'ール', 'と', 'ロ', 'バー', 'ズ', 'は何年に', '離', '婚', 'したか', '。', '▁', '</s>', '▁バ', 'コ', 'ールの', '自', '叙', '伝', 'によると', '、', 'ロ', 'バー', 'ズ', 'との', '離', '婚', 'の原因', 'は何でしたか', '。', '▁', '</s>', '▁バ', 'コ']","['▁バ', 'コ', 'ール', 'と', 'ロ', 'バー', 'ズ', 'は何年に', '離', '婚', 'したか', '。', '▁', '</s>', '▁バ', 'コ', 'ールの', '自', '叙', '伝', 'によると', '、', 'ロ', 'バー', 'ズ', 'との', '離', '婚', 'の原因', 'は何でしたか', '。', '▁', '</s>', '▁バ', 'コ', '<ja>']"
"['<ja>', '▁『', '富', '山県', '郷', '土', '資料', '分類', '[MASK]', '[MASK]', '志', '田', '[MASK]', '[MASK]', '録', '[MASK]', '富', '山県', '郷', '土', '資料', '総合', '[MASK]', '録', '』', '[MASK]', '、', '最初に', '刊行', 'された', '資料', 'はどれですか', '?', '▁', '</s>', '▁自']","['<ja>', '▁『', '富', '山県', '郷', '土', '資料', '分類', '表', '』、『', '志', '田', '文庫', '目', '録', '』、『', '富', '山県', '郷', '土', '資料', '総合', '目', '録', '』', 'の中で', '、', '最初に', '刊行', 'された', '資料', 'はどれですか', '?', '▁', '</s>', '▁自']","['▁『', '富', '山県', '郷', '土', '資料', '分類', '表', '』、『', '志', '田', '文庫', '目', '録', '』、『', '富', '山県', '郷', '土', '資料', '総合', '目', '録', '』', 'の中で', '、', '最初に', '刊行', 'された', '資料', 'はどれですか', '?', '▁', '</s>', '▁自', '<ja>']"
"['<ja>', '▁ウォルト', 'の', '演出', '[MASK]', 'アイ', 'ワーク', 'スの', '[MASK]', '[MASK]', '[MASK]', 'っ', 'ことが', '原因', 'で', '、', '人', '気', 'が', 'なくな', 'ったのは', '何ですか', '?', '▁', '</s>', '▁オ', 'ズ', 'ワ', 'ルド', 'が', '人', '気', '[MASK]', 'い', '、', '完全']","['<ja>', '▁ウォルト', 'の', '演出', 'と', 'アイ', 'ワーク', 'スの', '作', '画', 'を失', 'っ', 'ことが', '原因', 'で', '、', '人', '気', 'が', 'なくな', 'ったのは', '何ですか', '?', '▁', '</s>', '▁オ', 'ズ', 'ワ', 'ルド', 'が', '人', '気', 'を失', 'い', '、', '完全']","['▁ウォルト', 'の', '演出', 'と', 'アイ', 'ワーク', 'スの', '作', '画', 'を失', 'っ', 'ことが', '原因', 'で', '、', '人', '気', 'が', 'なくな', 'ったのは', '何ですか', '?', '▁', '</s>', '▁オ', 'ズ', 'ワ', 'ルド', 'が', '人', '気', 'を失', 'い', '、', '完全', '<ja>']"
"['<ja>', '▁信', '長', 'が', '[MASK]', '田', '加', '藤', '氏', 'に対して', '権', '益', '保', '証', 'を行う', '判', '物', 'を発', '給', 'した', '際に', '、「', '取', '次', '」', '[MASK]', 'したのは', '誰か', '?', '▁', '</s>', '▁信', '行', 'が', '使用', 'した']","['<ja>', '▁信', '長', 'が', '熱', '田', '加', '藤', '氏', 'に対して', '権', '益', '保', '証', 'を行う', '判', '物', 'を発', '給', 'した', '際に', '、「', '取', '次', '」', 'を担当', 'したのは', '誰か', '?', '▁', '</s>', '▁信', '行', 'が', '使用', 'した']","['▁信', '長', 'が', '熱', '田', '加', '藤', '氏', 'に対して', '権', '益', '保', '証', 'を行う', '判', '物', 'を発', '給', 'した', '際に', '、「', '取', '次', '」', 'を担当', 'したのは', '誰か', '?', '▁', '</s>', '▁信', '行', 'が', '使用', 'した', '<ja>']"
"['<ja>', '▁オリンピック', 'の', '開', '[MASK]', '式', 'では', '、', 'オリンピック', '憲', '章', 'により', '、', '平和', 'の', '象', '徴', 'である', '何を', '解', 'き', '放', 'つ', 'ことが', '規', '[MASK]', 'されていましたか', '[MASK]', '▁', '</s>', '▁オリンピック', 'の', '開', '[MASK]', '式', 'で']","['<ja>', '▁オリンピック', 'の', '開', '会', '式', 'では', '、', 'オリンピック', '憲', '章', 'により', '、', '平和', 'の', '象', '徴', 'である', '何を', '解', 'き', '放', 'つ', 'ことが', '規', '定', 'されていましたか', '?', '▁', '</s>', '▁オリンピック', 'の', '開', '会', '式', 'で']","['▁オリンピック', 'の', '開', '会', '式', 'では', '、', 'オリンピック', '憲', '章', 'により', '、', '平和', 'の', '象', '徴', 'である', '何を', '解', 'き', '放', 'つ', 'ことが', '規', '定', 'されていましたか', '?', '▁', '</s>', '▁オリンピック', 'の', '開', '会', '式', 'で', '<ja>']"
"['<ja>', '▁セ', 'ラム', 'の', '頭', '[MASK]', 'を', 'C', 'T', 'ス', 'キャン', 'したのは', 'どこの', '国', 'ですか', '?', '▁', '[MASK]', '▁セ', 'ラム', 'の内', '耳', 'の', '三', '半', '規', '管', 'は何', 'によって', '分析', 'されたの', '?', '▁', '[MASK]', '▁セ', 'ラム']","['<ja>', '▁セ', 'ラム', 'の', '頭', '骨', 'を', 'C', 'T', 'ス', 'キャン', 'したのは', 'どこの', '国', 'ですか', '?', '▁', '</s>', '▁セ', 'ラム', 'の内', '耳', 'の', '三', '半', '規', '管', 'は何', 'によって', '分析', 'されたの', '?', '▁', '</s>', '▁セ', 'ラム']","['▁セ', 'ラム', 'の', '頭', '骨', 'を', 'C', 'T', 'ス', 'キャン', 'したのは', 'どこの', '国', 'ですか', '?', '▁', '</s>', '▁セ', 'ラム', 'の内', '耳', 'の', '三', '半', '規', '管', 'は何', 'によって', '分析', 'されたの', '?', '▁', '</s>', '▁セ', 'ラム', '<ja>']"
"['<ja>', '?', '▁', '</s>', '▁ダ', 'レイ', 'オス', '1', '世が', '[MASK]', 'ビロ', '[MASK]', '軍を', '撃', '破', 'したのは', '、', 'ユ', 'ーフ', 'ラ', 'テ', 'ス', '川', 'とどの', '川の', '河', '畔', 'の戦い', 'でしたか', '?', '▁', '</s>', '▁ナ', 'ディ', 'ン', 'タ']","['<ja>', '?', '▁', '</s>', '▁ダ', 'レイ', 'オス', '1', '世が', 'バ', 'ビロ', 'ニア', '軍を', '撃', '破', 'したのは', '、', 'ユ', 'ーフ', 'ラ', 'テ', 'ス', '川', 'とどの', '川の', '河', '畔', 'の戦い', 'でしたか', '?', '▁', '</s>', '▁ナ', 'ディ', 'ン', 'タ']","['?', '▁', '</s>', '▁ダ', 'レイ', 'オス', '1', '世が', 'バ', 'ビロ', 'ニア', '軍を', '撃', '破', 'したのは', '、', 'ユ', 'ーフ', 'ラ', 'テ', 'ス', '川', 'とどの', '川の', '河', '畔', 'の戦い', 'でしたか', '?', '▁', '</s>', '▁ナ', 'ディ', 'ン', 'タ', '<ja>']"
